"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"PTPN13",0.0859072293695169,0.4098928338342,0.213783396449189,0.0341555902477266,0.254823040139906,0.00043072017348075,0.000514031985740457,0.0102059983253432,"Consistent",0.184837888652871
"TCF7L2",0.210944498159972,0.0103650516394682,0.15837140514434,0.0555620764287254,0.231100327175046,0.0105660836455911,0.000517994759813433,0.0102515254078098,"Consistent",0.200138743493119
"AK4",0.117902979468893,0.0547279168421037,0.236697017092011,0.0196746260061778,0.238255131436475,0.00565826186905131,0.000518535082987993,0.0102515254078098,"Consistent",0.197618375999126
"SLC25A38",0.201605910048298,3.3362661377573e-05,0.0199875399132168,0.794544188584853,0.0601006802476354,0.236128386506743,0.000530532728850378,0.0103688537137598,"Consistent",0.09389804340305
"NR1D1",0.221880508365054,0.0113922146136392,0.118338710493749,0.163318083009187,0.301474799345701,0.0034798103048201,0.000545925482174233,0.0105208102195269,"Consistent",0.213898006068168
"CEBPD",0.217048191652669,0.214189001866403,0.405030064393264,0.00860727463748459,0.617591644214004,0.00353005928899192,0.000548321302942911,0.010551326524334,"Consistent",0.413223300086646
"ITSN1",0.103907565137682,0.0414959637811777,0.200006940123151,0.0310980051196659,0.135047997825406,0.00505415370439597,0.000549328849734169,0.0105550775579839,"Consistent",0.14632083436208
"CYLD",0.189504176706499,0.0090956126292418,-0.11649995,0.0394432715868326,0.198859331999133,0.0187472870392759,0.000563812124805614,0.0107380581951615,"Mixed",0.0906211862352106
"TMEM100",0.163095459869347,0.0273567556008064,0.283126756583925,0.0287616720586572,0.392411712467696,0.00853870974104289,0.000563293585198285,0.0107380581951615,"Consistent",0.279544642973656
"SLC14A1",0.562972242548711,0.00675326631342788,0.459281480064931,0.0531947624066503,0.660351691965672,0.0190374301641146,0.000571827848436907,0.0108149150388986,"Consistent",0.560868471526438
"HADHB",0.155460711961029,0.0806251753494249,0.213484403812696,0.0476984206213444,0.232880758826058,0.00178119712981618,0.000572603005538541,0.0108149150388986,"Consistent",0.200608624866594
"STOM",0.177814497675614,0.151431014317345,0.345783269308772,0.0109790530899347,0.295512942323731,0.00409834336541036,0.00057004538207778,0.0108149150388986,"Consistent",0.273036903102706
"USP3",0.0947963857685306,0.261410452594804,0.215146042540042,0.0463653845907284,0.288733108266615,0.000567500203866388,0.000574609444186264,0.0108168145949788,"Consistent",0.199558512191729
"LRIG1",0.369387897683994,0.0105798751025821,0.408855316003857,0.0284717137116067,0.319602398692863,0.0229128406871555,0.000576279384940549,0.0108325512749534,"Consistent",0.365948537460238
"CD37",-0.106871133765927,0.0828138805314467,0.0942662224906901,0.0508217531803898,0.184256440256454,0.00165421754442902,0.000580527928755936,0.0108966434488596,"Mixed",0.0572171763270723
"NR1H4",-0.124370900678472,0.0547323407667328,0.0232464038205564,0.426930137137405,0.228694682993303,0.00030175236254589,0.000586784494290202,0.0109663640449988,"Mixed",0.0425233953784625
"FSTL1",0.0643248749749912,0.521412392974813,-0.298907959,0.0205238693714584,0.281065914002919,0.000666770164810881,0.000592713977469694,0.0110081724663127,"Mixed",0.0154942766593035
"ITGB4",0.200072461820532,0.101065574816407,0.379321924852963,0.00650558654184569,0.292879266401799,0.0111005594215717,0.000604147325103256,0.0111151127560428,"Consistent",0.290757884358431
"HMGN3",0.166715094825694,0.0269022370023386,0.128249886833057,0.0388741076656931,0.135808623409714,0.00700625919755063,0.00060614950136724,0.011120446148671,"Consistent",0.143591201689488
"PAIP1",0.289661348303824,0.00259774682655336,-0.168518796,0.15768698830891,0.150836275207464,0.0180962642010307,0.000612130027011819,0.0111978234818432,"Mixed",0.0906596091704292
"PSAT1",0.169015051633382,0.157021504056108,0.272936478685928,0.0734728966843357,0.318806324650494,0.000644970369096341,0.000614091308741609,0.0111978234818432,"Consistent",0.253585951656601
"NDP",0.151934804600161,0.0792129046788034,0.196618610137534,0.0254745792192444,0.221531066805079,0.00383314588843965,0.000634525267007607,0.0113680671629818,"Consistent",0.190028160514258
"TMBIM1",0.100472651123896,0.273233494049619,0.366706506411563,0.00682960933784025,0.32069628841656,0.00417841185581504,0.000638835949074048,0.0113959471305824,"Consistent",0.262625148650673
"WDR37",-0.0425572378401764,0.51259670400592,-0.209280844,0.0149194546339746,0.329762417195818,0.00102430489183717,0.000641345550269901,0.0113959471305824,"Mixed",0.0259747784518805
"ANKRD12",0.107032502842201,0.0312375232824199,0.116896410314895,0.0318081716189224,0.233823466681816,0.00796732719489058,0.000647067612219865,0.0114819142283112,"Consistent",0.152584126612971
"ACVR1B",0.139976937873133,0.00343124119502914,0.100190170431643,0.0439243270302683,-0.102827158231786,0.0527807162937317,0.000649718499241838,0.0114975389463927,"Mixed",0.0457799833576633
"ALDH4A1",0.100756955111753,0.287742409299112,0.294866533812962,0.0037181957848831,0.195096717757341,0.00747133699041452,0.000652378945468663,0.0115289117315544,"Consistent",0.196906735560685
"OTUD4",0.122582760024632,0.0259485365171034,0.125425225864262,0.0345764462724572,0.172879748030009,0.00898600112674692,0.000657118374671857,0.0115587513337062,"Consistent",0.140295911306301
"AFF4",-0.0594708491817748,0.283223171954026,-0.05343144,0.260654120157729,0.230166022665212,0.000109151089109546,0.000656814260414056,0.0115587513337062,"Mixed",0.0390879111611459
"RAB30",-0.125145576854949,0.00774141592520349,0.193056172716776,0.0425150729372617,0.224108602458283,0.0245843216843495,0.000659115513903622,0.0115692586622894,"Mixed",0.09733973277337
"CTTN",-0.0851724401768781,0.131100134315696,0.337070729380359,0.0279238807905762,0.34333314699573,0.00222389195601066,0.000662544767492223,0.0115850569577816,"Mixed",0.19841047873307
"APOC1",-0.230495184803914,0.0236298123622946,0.321697919422386,0.000739637907727861,0.0465909789067567,0.468949867523964,0.000666304995928579,0.0116144273999777,"Mixed",0.0459312378417429
"BMPR1B",-0.0866304376746294,0.161714439109146,0.589050485905958,0.00685032626219986,0.438655478344622,0.00768248933752402,0.000687809142646363,0.011927841059858,"Mixed",0.313691842191984
"SUCO",0.129403063288404,0.0549210715650166,0.12790182654412,0.160471050564922,0.197312819528243,0.000987514508978388,0.000700906173911115,0.0120223431669246,"Consistent",0.151539236453589
"DHRS3",0.104043183523759,0.15369192683175,0.306872472535687,0.00103990514468213,0.181326873636611,0.0543954437273656,0.00070026454203427,0.0120223431669246,"Consistent",0.197414176565352
"ELMO2",0.0811956180383868,0.184728854756825,-0.168169183,0.124341341032189,0.152048209592445,0.000377791602607561,0.000699171659560721,0.0120223431669246,"Mixed",0.0216915482102774
"PICALM",0.277284246103716,0.0229153795484304,-0.224062841,0.0224593022232836,0.0983566793353141,0.0179445442499726,0.000736847438264939,0.0123654158406246,"Mixed",0.0505260281463433
"TPP1",0.167434503682429,0.0562846606551777,0.215702439134505,0.0421815769723538,0.295970912462483,0.00388335063717088,0.000735796130626459,0.0123654158406246,"Consistent",0.226369285093139
"BMPR1A",0.140343090395755,0.105505408244603,0.132123779202013,0.0252994943153676,0.179354148161986,0.00345780485140702,0.000736463592116997,0.0123654158406246,"Consistent",0.150607005919918
"ACSS3",0.0801864698989663,0.307117865036649,0.381602800569296,0.0151205304711029,0.444311179142977,0.00199790271463867,0.000739697290643263,0.0123654158406246,"Consistent",0.302033483203746
"CSTF3",0.113315072816412,0.0286620504570214,-0.19211715,0.0174796028854703,0.131658422336014,0.0187641693961805,0.000747948846469413,0.0124506571617764,"Mixed",0.0176187817174752
"ZIC1",0.175274812745519,0.131489112821396,0.18385259674942,0.00993566954077576,0.416947002943677,0.00722682143437024,0.000750659535206369,0.0124506571617764,"Consistent",0.258691470812872
"PPP4R2",-0.0157613924010578,0.671430222147597,0.0922033387801671,0.0341740136943841,0.238257160281998,0.000421747804214133,0.00076641264627028,0.0125106627330483,"Mixed",0.104899702220369
"TASOR",0.191288727164483,0.0245619247648887,0.218630388162024,0.0230722345651929,-0.110241585330921,0.0171508560718547,0.000769221936626046,0.0125109071576192,"Mixed",0.0998925099985284
"NIPBL",0.103186768990925,0.199757063207958,0.436998369094468,0.00400032462595459,-0.392688260609838,0.012169924573923,0.000769590793666777,0.0125109071576192,"Mixed",0.0491656258251849
"FGFR1",-0.10319748106445,0.0774515230486935,0.165379306848669,0.0692782595220393,0.228065979136766,0.00182592503389437,0.000774414208814203,0.0125730787539547,"Mixed",0.096749268306995
"LRP4",0.268774778173119,0.0671156827235049,0.381636566029464,0.0352612858191887,0.313857288761662,0.00419820536977744,0.000783583557310028,0.0126434370508074,"Consistent",0.321422877654749
"EP400",0.112377161521373,0.0052965149427919,0.273733779732471,0.0669035518898878,0.119746992658554,0.0282725421020817,0.00078909472964396,0.0127008072408245,"Consistent",0.168619311304132
"ECI2",0.158937568013662,0.0245380259818428,0.114344490711119,0.191160989656721,0.23113494466015,0.00216132337700242,0.000797011194590446,0.0127699744931044,"Consistent",0.16813900112831
"CUL4A",0.107762364236684,0.092782224211765,0.113155931785299,0.0875578846951287,0.183140819527752,0.00124759564332509,0.000796818672640873,0.0127699744931044,"Consistent",0.134686371849912
"ZFAND6",0.158286873615761,0.0411751677270049,0.2868563409359,0.022640517380789,0.108268084117865,0.0109135324440746,0.000799373605920368,0.0127712961467401,"Consistent",0.184470432889842
"PDXK",0.110865049402801,0.0164180973534898,-0.105360425,0.042991987774673,0.127044338505421,0.0146204412123746,0.000809001950362487,0.0128776058005617,"Mixed",0.0441829876360737
"TIMP3",0.207984974383667,0.0627444078975892,0.239789790419261,0.00817798368636828,0.267837026517554,0.020090940119247,0.000808298542815058,0.0128776058005617,"Consistent",0.238537263773494
"LRP10",0.110785661510402,0.240527685572805,0.347784631764123,0.0156723974444351,0.226051955276713,0.00287078837795327,0.000841956163794155,0.0131866314299059,"Consistent",0.228207416183746
"MINDY2",0.0243186466376892,0.720717467394451,-0.166290122,0.106178256488821,0.283423648072307,0.000141816645396177,0.000843955710316728,0.0131866314299059,"Mixed",0.0471507242366654
"SSPN",0.147313591960363,0.199020860198524,0.388023399680818,0.00936493593416251,0.298847997151443,0.0059085934609286,0.000854401752888451,0.0132747082897533,"Consistent",0.278061662930875
"GPC5",0.398149294616582,0.0402444301122615,0.449611585153761,0.0769046341214513,0.473864449550564,0.00360733021539249,0.000864300944809916,0.0132999674720338,"Consistent",0.440541776440302
"TNPO1",0.163487230192018,0.0680927620614111,0.245769435830425,0.109979634297003,0.178424544255257,0.00149274825430597,0.000865230003377364,0.0132999674720338,"Consistent",0.195893736759234
"ATP11B",0.035003932167311,0.444642936028154,-0.120641571,0.0456412554649648,0.182178831499876,0.000550719996858182,0.000865062767032503,0.0132999674720338,"Mixed",0.0321803975557292
"PAPOLG",0.258809529326731,0.00157243991159219,0.0701177319225552,0.376366689125843,-0.161386705877697,0.0192506304743346,0.000879107985676514,0.0134014417506533,"Mixed",0.0558468517905298
"KLHL21",0.0947254619393956,0.109472282983301,0.137006714588122,0.0588145643755677,0.226775942304323,0.00176210693915583,0.000876039272283736,0.0134014417506533,"Consistent",0.152836039610614
"BBOX1",0.365690603014201,0.024750234890592,0.497830014282092,0.0200432989402592,0.402085266244674,0.0231141527760342,0.000883872649830861,0.013401782972472,"Consistent",0.421868627846989
"DAZAP2",0.089426088772937,0.0843386437947511,-0.192117799,0.0613733548391578,0.116964580726222,0.00222902959509501,0.000888490053488412,0.0134349211929697,"Mixed",0.00475762349971969
"RSBN1",0.212907424754587,0.002079325368205,0.156864762085323,0.15340970697897,0.12137205982042,0.0365231059045835,0.00089576689671524,0.0135187363029394,"Consistent",0.163714748886777
"RAB13",0.0688495150912916,0.46718850003359,0.412000310147393,0.00534898423916325,0.257404249390397,0.00473725121319961,0.000907871560426884,0.0136485459472046,"Consistent",0.246084691543027
"DNAJC3",-0.0267131804990726,0.469017447270596,0.146064004835142,0.00928577089216907,0.169776068810808,0.00273639176080052,0.000912963887917205,0.0136934040879406,"Mixed",0.0963756310489593
"IPO7",0.152462211809627,0.0206234073997339,-0.174483409,0.0411069876108585,0.127496702526001,0.0141381977205728,0.000917356633355815,0.0137178653872986,"Mixed",0.0351585017785425
"XPOT",0.217721255268376,0.0430225350676969,-0.011739852,0.824297423100242,0.165130137208111,0.000339745023139669,0.000921375033749876,0.0137560233487094,"Mixed",0.123703846825496
"SEC23B",0.120085786753089,0.111131964081843,-0.111161466,0.22983782123398,0.199262748609433,0.00048226434455784,0.00093863815830301,0.0139496236134986,"Mixed",0.0693956897875073
"GPD2",0.0812514483487456,0.149008456246768,0.065580845086977,0.524783512567159,0.250905911928324,0.000158039223785164,0.000941197540407167,0.0139684953082695,"Consistent",0.132579401788016
"DCLRE1C",0.152139748553079,0.0127062635488488,0.20306330077424,0.0381922135196804,0.127221665594149,0.0258316856620002,0.000952510893801124,0.0140474337945241,"Consistent",0.160808238307156
"PHIP",0.150261894570596,0.0389219042779718,0.166581666990243,0.0833533533860355,0.186800899845132,0.00388221458215804,0.000956289639349696,0.0140474337945241,"Consistent",0.167881487135323
"GPR137B",0.168099265304694,0.159569237896326,0.290403602944384,0.016990652712878,0.233655072671459,0.00464937636608283,0.000956949243204793,0.0140474337945241,"Consistent",0.230719313640179
"CHI3L1",0.263534995177332,0.271161183131207,0.452624490246704,0.080058939341375,0.775561287267208,0.000576106440924742,0.000950664227583708,0.0140474337945241,"Consistent",0.497240257563748
"TRIM56",0.00737502619305541,0.909794192001985,0.268317412376421,0.00271118728746585,0.227909119073736,0.00511141922342184,0.000957115937189457,0.0140474337945241,"Consistent",0.167867185881071
"KANK1",0.170436440501991,0.108683337315669,0.300323479520724,0.0223193901971009,0.230199054150139,0.00521344355770089,0.000959568148237726,0.0140675289813316,"Consistent",0.233652991390951
"CPE",0.26191429963777,0.0290167539227282,0.0637440181667213,0.613519343752399,0.255740915024088,0.000715050160015517,0.000964848622531395,0.0141130841870048,"Consistent",0.193799744276193
"AP5M1",0.170137683517141,0.0610508483374141,-0.237374598,0.0341992588080861,0.187906967031063,0.00615315304419164,0.000972310689009518,0.0141609300485697,"Mixed",0.0402233508494014
"ZCCHC14",0.180615914449139,0.00798700288703526,0.14636726985084,0.0663809124673906,0.145133386659735,0.0242878206466032,0.000974206395775827,0.0141639554768317,"Consistent",0.157372190319905
"GLUD1",0.160652756162662,0.0521819348591975,0.318048514761244,0.00525803828054702,0.143743215895276,0.0470714393710939,0.000976626217341291,0.0141639554768317,"Consistent",0.207481495606394
"XPO1",0.13435334608025,0.0822271149621949,0.459070329538264,0.16080494612859,0.373579801531742,0.000977263934129986,0.000977050127588053,0.0141639554768317,"Consistent",0.322334492383418
"NHERF1",0.170710107877728,0.0858031699932915,0.329739604614456,0.00440880450043361,0.188233853906461,0.0342367760086465,0.000978919427300503,0.0141752334907539,"Consistent",0.229561188799548
"FADS1",0.183436017721186,0.0293155952621937,0.243606164627497,0.0304075791246088,0.166498106901596,0.0145875734194705,0.000982223482502459,0.0142072392140584,"Consistent",0.197846763083426
"PDZD2",0.332743513996981,0.000403868900438649,0.0557395216231651,0.432083746556949,0.105458300124024,0.074848944316551,0.000985888012857324,0.014228554887782,"Consistent",0.164647111914723
"CD59",0.176655173820121,0.0427780534719359,0.155256857351796,0.100686917079638,0.25242025680642,0.00308598260543325,0.00100043359907878,0.0143276032346463,"Consistent",0.194777429326113
"PPP2R5C",0.199916345490275,0.0544099780161928,0.180315634345533,0.0212091474964237,0.187752701089106,0.0114817329644725,0.000997777814731929,0.0143276032346463,"Consistent",0.189328226974971
"PTK2B",0.170638446519664,0.0655343111578204,-0.167474483,0.0254425510632769,0.160345728943437,0.0080568367811718,0.00100935973510732,0.0143610080798697,"Mixed",0.0545032308210336
"SERPINA3",0.488014953489945,0.0892209707888719,0.818596348973387,0.0184891073123963,1.12850640646184,0.00814426108025587,0.00100943878488883,0.0143610080798697,"Consistent",0.811705902975056
"LPIN1",0.132686219762381,0.00883151096043469,0.129717222363285,0.100356389846301,0.175758437337288,0.0152807680863928,0.00101625535306091,0.0143722256011958,"Consistent",0.146053959820985
"ADGRA3",0.213152502318048,0.121630414520139,0.389844470491997,0.0328392355651119,0.378423638349601,0.00338421674074975,0.00101462685927058,0.0143722256011958,"Consistent",0.327140203719882
"SLC19A2",0.0857487129227108,0.260595044494675,-1.91e-05,0.999878721121394,0.228786633367729,5.19939849815603e-05,0.00101653234466342,0.0143722256011958,"Mixed",0.10483874876348
"CHERP",0.197916668876431,0.00314238497494132,0.0496370331169524,0.263334133397239,0.110127285263756,0.0164244703691105,0.00101926265726362,0.0143730470171414,"Consistent",0.11922699575238
"RIDA",0.150561108424249,0.106321444804102,0.211686026637942,0.0618614056618653,0.239188688656125,0.00207903839957604,0.00102447345861876,0.0143730470171414,"Consistent",0.200478607906105
"SAR1B",0.106200376753637,0.283111023465259,0.173107432135194,0.153552783653964,0.243456373586239,0.0003157259567098,0.00102768071568643,0.0143730470171414,"Consistent",0.17425472749169
"GMNN",0.284904189317547,0.0202142745827106,0.245071761402554,0.0474131280867504,0.287570141593031,0.0143984534376357,0.00103234185765517,0.0144028876359646,"Consistent",0.272515364104377
"HTRA1",0.194430228780121,0.0404016162645809,0.270715533023434,0.0259644265737871,0.237813109657328,0.0134063501977132,0.00104881559908076,0.014554557496218,"Consistent",0.234319623820294
"PDGFRA",0.244717586229428,0.0543891306251743,0.104569922812439,0.333632171155645,0.160870559245322,0.000785203242279842,0.00106034370738051,0.0145970536096876,"Consistent",0.170052689429063
"ACO1",0.0947168763169666,0.0763835316442424,0.139505560746652,0.0740200555774325,0.199163088969552,0.00251188203377523,0.00105745981701434,0.0145970536096876,"Consistent",0.144461842011057
"RAB21",0.105344821345549,0.266125919828816,0.0832686276837489,0.257569595875615,0.246162113928613,0.000207758547269464,0.00105989146081884,0.0145970536096876,"Consistent",0.144925187652637
"STAT3",0.0668887609647744,0.482114028853146,0.223088878789097,0.0206131735202959,0.223685053811083,0.00143305514838555,0.00105992588544878,0.0145970536096876,"Consistent",0.171220897854985
"RFX4",0.0172741219939727,0.714822992236335,0.539954625847887,0.0281050687658999,0.589323919385977,0.000712481461122779,0.00106442563803527,0.0146179239866208,"Consistent",0.382184222409279
"TMEM164",0.127786366024276,0.00743353532522774,0.113910670465327,0.110269474500699,0.153224078205009,0.0176637122573094,0.00107467616251433,0.0146782004993676,"Consistent",0.131640371564871
"WDR33",-0.0395806241777619,0.429348315914469,0.092146276565491,0.0529084801311542,0.225044627322488,0.000641058344362672,0.00107986248567386,0.0147180837632925,"Mixed",0.0925367599034056
"TMED10",0.14041843266161,0.021526716740949,0.0236550990550484,0.791973436783366,0.138762084358939,0.000865151208809994,0.00109145987557594,0.0148139731701734,"Consistent",0.100945205358533
"MT1G",0.26932575977666,0.0452111970721836,0.335150977019103,0.0458745354666841,0.410805266269094,0.00712395428909966,0.00109305468430883,0.0148201328752478,"Consistent",0.338427334354952
"LFNG",-0.0601618980731882,0.279540507880244,0.233372467739366,0.0153414355362585,0.296766026278907,0.0034512829231147,0.00109463939300017,0.0148261429360575,"Mixed",0.156658865315028
"JARID2",0.16020588313001,0.00161238245917912,0.134669343159619,0.089541494765407,0.0879556255516922,0.102968099404001,0.00109865868999841,0.0148313908523374,"Consistent",0.127610283947107
"CLIP1",0.243868466605805,0.00352391103654885,-0.223301529,0.0444754685538897,0.0964062818696014,0.0950722438719477,0.00110078440451096,0.0148313908523374,"Mixed",0.0389910731584687
"RRP12",-0.145132404860038,0.0134678550168813,0.060795822561837,0.0852754075292025,0.197629217609371,0.0129646629177666,0.00110011553090823,0.0148313908523374,"Mixed",0.0377642117703901
"PRCP",0.0566483806996096,0.299196863033516,-0.09553877,0.00830783035752023,0.152044868037352,0.00607186721054287,0.00111264471993539,0.0148313908523374,"Mixed",0.0377181595789873
"RMI1",0.189806854747219,0.000243171020598047,0.027543545038391,0.722463074384923,0.113180003456976,0.0886934759977882,0.00114269920826857,0.0150361790178979,"Consistent",0.110176801080862
"CEP350",0.188628826101466,0.028689430983236,0.347746154834212,0.00718448268409156,0.102896237954615,0.0758807615437467,0.00114628760715339,0.0150361790178979,"Consistent",0.213090406296764
"CD99",0.237728627215031,0.0677930640766817,0.378677849048053,0.00699695741800358,0.329779451391118,0.0328124004590051,0.00114162997808222,0.0150361790178979,"Consistent",0.315395309218067
"TMEM176A",0.112235991155595,0.207761987291614,0.319830147334915,0.0187446185045825,0.361248630582021,0.0040199034060548,0.00114719019221932,0.0150361790178979,"Consistent",0.26443825635751
"EMP1",0.201442813379526,0.316466865945127,0.338673415033454,0.061513522062444,0.27425513131783,0.000801241060381644,0.00114367314254579,0.0150361790178979,"Consistent",0.27145711991027
"RIT1",-0.110113199909952,0.133314201942351,0.205648652406827,0.00738684789156428,0.20417600626469,0.0159862663638622,0.00115255191561596,0.0150595937520888,"Mixed",0.0999038195871882
"DDAH2",-0.0427150172691038,0.533890433832596,0.251461465376138,0.00225022317825506,0.150034255078173,0.0131903086462173,0.00115888672646044,0.015082945581157,"Mixed",0.119593567728403
"RBPJ",0.158742066878555,0.12496808337325,0.0935342023924974,0.108233161605303,0.189413183158694,0.00117636782538839,0.00116283782897932,0.0151041005606123,"Consistent",0.147229817476582
"GNG5",0.124269280038479,0.214024216327121,0.313030997101045,0.0234653427790956,0.30070324931711,0.00318411634024596,0.00116771395600498,0.0151371622500486,"Consistent",0.246001175485545
"APPL1",0.152379100829478,0.0837552745673348,-0.213323119,0.0116138245771893,0.128955776078026,0.0166124872768806,0.0011779589858533,0.0152103227671835,"Mixed",0.022670585969168
"COPB1",0.194466596063133,0.0287351116913041,-0.162686683,0.0278073732337361,0.0976333180921518,0.0203705118044721,0.00118511994137206,0.0152109910261676,"Mixed",0.0431377437184284
"KLHL28",0.0688618715530493,0.201974097415502,0.0190440625887387,0.784693827370064,0.241673729192348,0.000102543858158285,0.00118359631294263,0.0152109910261676,"Consistent",0.109859887778045
"H1-2",0.0951267041447128,0.246402256146889,0.357580378517261,0.00126777321533684,0.255104714174826,0.0521056375172513,0.00118511121554002,0.0152109910261676,"Consistent",0.235937265612267
"TNFRSF10D",-0.0427922117287158,0.290534048064368,0.159064717648394,0.0147816654826785,0.315288147680757,0.00381065082578589,0.00119047342561878,0.015255022781347,"Mixed",0.143853551200145
"WASF2",0.113819995968288,0.151121584284461,0.258807212040465,0.00786992413837709,0.185477720032227,0.0138734917563552,0.00119865437319254,0.0153241354856279,"Consistent",0.18603497601366
"ACSBG1",0.3680754173976,0.0449817196757284,0.521965814242574,0.013346080524062,0.302746490982154,0.0275529939297955,0.00120113505901955,0.0153256810231875,"Consistent",0.397595907540776
"CD44",0.170432642741114,0.414983012731098,0.0902219998505727,0.0149815546014745,0.266251430919484,0.00267201728693409,0.00120545427545994,0.0153656973345919,"Consistent",0.175635357837057
"ACACB",0.148153194121963,0.104686227041173,0.210251172356885,0.0204845541763251,0.247135668205529,0.00776781403953215,0.00120821026852964,0.0153857286058152,"Consistent",0.201846678228126
"ZNF623",0.092949659487843,0.0258636504702884,-0.089884242,0.394912028934402,0.223133936944103,0.00164658999643911,0.00121790803044726,0.0154517226375027,"Mixed",0.0753997848106485
"IFITM2",0.155302418785361,0.372087312289596,0.27990586133982,0.114906389208139,0.577059685625517,0.000395016460827103,0.00122219410115181,0.0154577207204098,"Consistent",0.337422655250233
"ATP2B4",0.236566285642382,0.0118276049030094,-0.126445572,0.103321375442421,0.118042085802438,0.0140933503080056,0.00124230536489293,0.0156057102365515,"Mixed",0.0760542664816065
"TNFRSF1A",0.108696614382279,0.238686426292502,0.292704114273895,0.00390900821809455,0.298907102673453,0.0186590985817454,0.0012535294606826,0.0156969100277417,"Consistent",0.233435943776542
"RBPMS",-0.0828191773845877,0.286312561001285,0.135023827991714,0.0158753238450265,0.254565988239825,0.00384266678391562,0.00125692963767877,0.0156983260228938,"Mixed",0.102256879615651
"SPIDR",-0.0731927463224293,0.0280538254001457,0.104461737020058,0.0748780203589704,0.40507530491646,0.0084750762936753,0.00127710408904063,0.0158299018447346,"Mixed",0.14544809853803
"KALRN",0.0942805740120463,0.352687070683845,0.322760476420417,0.0138521381769744,0.29031868442848,0.00364282109738046,0.00127674657739685,0.0158299018447346,"Consistent",0.235786578286981
"TRAK1",0.0628950027224651,0.198174677944616,-0.159496455,0.00981935512703825,0.177048532406204,0.00921830641610489,0.00128519947731009,0.015883402484092,"Mixed",0.0268156933762229
"HNRNPD",0.220278326752251,0.0129991343799068,0.0952743312247541,0.0391722153205331,0.092866359496572,0.036160466595986,0.00131348178264189,0.0161560746919844,"Consistent",0.136139672491192
"TRAF3IP2",0.162092695545703,0.0744474319016218,0.200747376815514,0.0380480779173068,0.23992117656493,0.00659045089045085,0.00132861202391969,0.0162498508273944,"Consistent",0.200920416308716
"ERBB2",0.131743161471341,0.0797879900595743,0.217705921755962,0.0552808535065548,0.218698413359904,0.00430632934236774,0.00134791562255204,0.0164240863239479,"Consistent",0.189382498862403
"SLC1A2",0.14496015511782,0.0245939895055731,0.447389466481106,0.0355543431479504,0.230729922924208,0.0218516781912222,0.00135461779704439,0.0164594299025347,"Consistent",0.274359848174378
"PLEKHF2",0.142522414110826,0.102542440040764,0.205581085760642,0.0992026602103836,0.287891219651807,0.0018782599516646,0.00135455605347672,0.0164594299025347,"Consistent",0.211998239841092
"ODR4",0.230244093152498,0.00137142314868665,0.123669774230478,0.0292575430505914,0.0413030557659608,0.478343122347976,0.00135967164348566,0.0164809658364683,"Consistent",0.131738974382979
"NEDD9",-0.171448406053331,0.00685991857057436,0.12574685066483,0.00867650803041401,0.051162402753258,0.322222100015253,0.00135881276862685,0.0164809658364683,"Mixed",0.00182028245491892
"TULP3",0.156511090139604,0.117384992182102,0.312082415830469,0.0112568988378837,0.142907023278555,0.0145480676613778,0.00136146557414201,0.0164809658364683,"Consistent",0.203833509749543
"DBI",0.0541578219176326,0.470820622664651,0.205289705431008,0.0431440995822832,0.208207645927608,0.000945600758802623,0.00136054730287726,0.0164809658364683,"Consistent",0.15588505775875
"WWC1",-0.108403650769702,0.0411842688059027,0.199272996413081,0.00900813971238372,0.158221079807479,0.0521524596753711,0.00136880478967613,0.0165378321566086,"Mixed",0.0830301418169526
"ACKR3",0.142660516609169,0.231430623676041,0.238590608332157,0.0938656462208314,0.350171015350975,0.000895808126850902,0.001375382781326,0.0165722142362183,"Consistent",0.243807380097434
"TNRC6B",0.100653628418912,0.0424345161873673,0.170690761970517,0.121109589857671,-0.252253656968211,0.00386374598222217,0.00139867619569013,0.016775073966592,"Mixed",0.00636357780707263
"ALMS1",0.149787425380946,0.0294449774008372,0.105218655074044,0.314360798461506,0.246580153541854,0.00215668540932366,0.0014049070858962,0.0168032579546093,"Consistent",0.167195411332281
"PKN2",0.1843805711096,0.0519774227879175,0.363604034710306,0.0698791436870943,-0.152350425107735,0.00553619090018992,0.00141340226385434,0.0168273895556407,"Mixed",0.13187806023739
"PGGT1B",0.0601583686356317,0.133561044678614,0.270370154022122,0.00318221063806942,0.198230536323901,0.0477800249745603,0.0014250415869788,0.0169349178163473,"Consistent",0.176253019660551
"NEK1",0.14638979181492,0.0295740156208305,0.274584424466797,0.0154097256528237,0.100763179489372,0.0451986599893431,0.00144199487397177,0.0171174496597389,"Consistent",0.173912465257029
"FARP1",0.0866323834170259,0.0398201898594867,0.210049198546955,0.0945066882334295,0.173944887555862,0.00547825424199979,0.00144303698340242,0.0171174496597389,"Consistent",0.156875489839948
"CBFB",0.123083105936108,0.0735633706359491,0.231303323653949,0.052777260663702,0.242340192462392,0.00537927984000033,0.00145866023921594,0.0172412996905387,"Consistent",0.198908874017483
"MMUT",0.130481585218422,0.0325777274475954,0.098087822823393,0.175389322376906,0.134981097885433,0.00367441728334306,0.0014650399265814,0.0172994578239689,"Consistent",0.121183501975749
