"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"PNMA2",0.191223217968151,0.126019085815534,-0.272102672,0.010799398913449,-0.283021127501668,0.0844292462604483,0.00588493316253429,0.036521450954686,"Mixed",-0.121300193844506
"DHX9",-0.100856383462497,0.265727912218842,-0.145820233,0.323355665335502,-0.421393988230836,0.00133694777648107,0.00588388028406812,0.036521450954686,"Consistent",-0.222690201564444
"SEMA3G",-0.265564366500061,0.00667955039510425,-0.040483111,0.766850751748102,-0.278260972410742,0.0225030548745283,0.00589987329246501,0.0365364795676368,"Consistent",-0.194769483303601
"HNRNPA0",-0.0902054980796541,0.119714985118809,-0.256416755,0.01102586999809,-0.140686015461294,0.0873732853924651,0.00590249828895689,0.0365364795676368,"Consistent",-0.162436089513649
"RTN3",0.0919152683335351,0.250676226312473,-0.299490094,0.00692876075540782,-0.127197882660916,0.0662677106696956,0.00589301439199753,0.0365364795676368,"Mixed",-0.111590902775794
"NT5DC2",-0.241624994343909,0.0024105056623364,0.0721117363066401,0.362489104547344,0.0693746836779252,0.132287512137963,0.0059132277356729,0.0365747214565025,"Mixed",-0.033379524786448
"VAC14",-0.0802518552977274,0.13580305496405,0.0567343048941886,0.219031007810572,-0.144061724532128,0.00389506735859664,0.00592426358384671,0.036625540071673,"Mixed",-0.055859758311889
"TRO",0.115867367771195,0.0481214285811411,-0.332633523,0.0229262078535244,-0.0808541011913242,0.105295140321672,0.00593686508164995,0.0366859850359425,"Mixed",-0.0992067521400429
"IPO5",0.153661212257384,0.20041806195141,-0.250581605,0.022714771336203,-0.114355309703351,0.025542154182456,0.00594151854117402,0.0366972821356678,"Mixed",-0.0704252341486557
"IGKC",-0.0996555954895482,0.0497070674226555,0.0737782470609236,0.0447636769213246,-0.112609188923629,0.0523909009219329,0.00595358380880088,0.0367543251390278,"Mixed",-0.0461621791174179
"HIPK3",-0.0600105209883424,0.229870666051203,-0.100531573,0.149676187343877,0.129575526465022,0.00340468551898754,0.00597689587508402,0.0368632006274769,"Mixed",-0.0103221891744402
"KIDINS220",-0.0965262927098784,0.135517943028795,-0.184435822,0.052279029860953,-0.111481540177175,0.0166096232337618,0.0059987139958174,0.0369802069727918,"Consistent",-0.130814551629018
"PRSS12",-0.0757948469098082,0.0430687672129107,-0.096688438,0.0126779085231584,-0.0728588356956359,0.215876556045079,0.00600683098297325,0.0369951292735133,"Consistent",-0.0817807068684814
"ELP1",-0.0705432721274306,0.133204950809679,-0.315534352,0.00570127112209946,-0.113023131269754,0.155180879421712,0.00600588420425841,0.0369951292735133,"Consistent",-0.166366918465728
"PMAIP1",-0.120849358048308,0.00172643710071455,-0.029284633,0.696280900739659,-0.287859883834618,0.0982499745340776,0.00601630108382157,0.0370183490183602,"Consistent",-0.145997958294309
"SNX19",-0.0942374905057317,0.0511667236356989,-0.093530106,0.0343947618936393,-0.0755039427843442,0.0672043342144022,0.00602308353141913,0.0370425340859863,"Consistent",-0.0877571797633587
"COL4A3",-0.0520952077659484,0.173780269362337,-0.061415857,0.0881051880799987,-0.145160439555302,0.00773842019195914,0.00603174116447501,0.0370782233721561,"Consistent",-0.08622383477375
"CRYZL1",0.131028125622267,0.106741955605431,-0.271398211,0.0274474120011794,-0.228404793661187,0.0405906981304135,0.0060497043218199,0.0371534796388268,"Mixed",-0.12292495967964
"LANCL2",-0.156475552621461,0.0117276453074884,-0.084527405,0.132903872330179,-0.115949761358578,0.0765468940781623,0.00606552333588416,0.0372154381718466,"Consistent",-0.118984239660013
"ECD",-0.114822845929543,0.0137916943313865,-0.120660961,0.0998952555482771,-0.0791318620018098,0.0866899426499468,0.0060706278234256,0.0372291712929533,"Consistent",-0.104871889643784
"TNFRSF11A",-0.089279006954099,0.0998981756481962,-0.174703463,0.159511805128738,-0.205798450098388,0.00750321254846976,0.00607586296711606,0.0372436923453848,"Consistent",-0.156593640017496
"EPHB2",-0.0874781202560158,0.0739415347212963,-0.07201225,0.231808464439401,-0.14085214985609,0.00698062748204833,0.0060793961705216,0.0372477721032571,"Consistent",-0.100114173370702
"ADAMTS8",-0.10608490492627,0.0133286543637509,-0.122603818,0.127556598249662,-0.143737790701113,0.0708956910433369,0.00611541525532513,0.0374331426726758,"Consistent",-0.124142171209128
"CGREF1",-0.102696754270505,0.191593013146776,-0.175863964,0.0241708748414988,-0.216339382637439,0.026053051775662,0.00612018045295964,0.0374446650511035,"Consistent",-0.164966700302648
"HR",-0.120734061062907,0.00771676262870423,-0.077820749,0.214768454405249,-0.13567460227796,0.0735111637819279,0.00616817500503016,0.0376679344533785,"Consistent",-0.111409804113622
"DRC8",-0.0899694398592397,0.0854554839464431,0.257809378023671,0.0121222795612551,-0.177319702688688,0.118398050991016,0.00620141607721366,0.0376679344533785,"Mixed",-0.00315992150808568
"CLIC5",-0.0735998624725198,0.0948008701365211,0.0346229122535453,0.377077313294565,-0.174847777693401,0.00341262694329309,0.00617470261235763,0.0376679344533785,"Mixed",-0.071274909304125
"BBLN",-0.0755884447899824,0.137546695316916,-0.146224783,0.0135728698490941,-0.165272158992043,0.0654340984392467,0.00618148597816274,0.0376679344533785,"Consistent",-0.129028462260675
"MAP2",-0.248315638151582,0.210788140040934,-0.409404225,0.0438482373727866,-0.437545837758023,0.0132688137510232,0.00620097654772746,0.0376679344533785,"Consistent",-0.365088566969868
"APTX",0.0616690072121839,0.293845988689965,-0.200136379,0.0103346142893134,-0.14729769797248,0.0403870210650566,0.00620126802257406,0.0376679344533785,"Mixed",-0.095255023253432
"SCN2B",-0.150475399598941,0.353241959461733,-0.513507062,0.00932146352402176,-0.310688575757018,0.0371939273188067,0.00619408598411305,0.0376679344533785,"Consistent",-0.32489034578532
"WNT2B",-0.055166247174375,0.362702419327524,-0.281739006,0.00680001492551085,-0.143930582123828,0.0497454189662652,0.00620307273814587,0.0376679344533785,"Consistent",-0.160278611766068
"ADO",-0.0382295214805728,0.503355129461323,-0.221462813,0.0252029028306564,-0.152285795256503,0.00963946353904366,0.00618664842316115,0.0376679344533785,"Consistent",-0.137326043245692
"SRSF2",-0.0431914355052516,0.523064317247625,-0.22700637,0.00561811423366658,-0.157643197730359,0.0415670441026134,0.00618113013911325,0.0376679344533785,"Consistent",-0.142613667745203
"ECHDC1",-0.032173311701019,0.640729582907154,-0.171287098,0.0143974895220262,-0.174450127535549,0.0132300158266364,0.0061768742376768,0.0376679344533785,"Consistent",-0.125970179078856
"AIFM1",-0.0466489163803852,0.449200855322455,-0.183506982,0.0381450623801955,-0.150475458202677,0.00716951937220378,0.0062094403301366,0.0376889815178245,"Consistent",-0.126877118861021
"MARF1",0.147157172365722,0.181499734137796,-0.324950943,0.00884393818962599,-0.147645293638794,0.0767035473966279,0.00622055301953294,0.0377387964365779,"Mixed",-0.108479688091024
"EGR4",-0.21780846440867,0.0105843109359004,0.0871150314504243,0.243099371656977,-0.228110156588611,0.0479318368053765,0.00622898312791243,0.0377546718844865,"Mixed",-0.119601196515619
"RLIG1",0.158750054843999,0.0391620825685483,-0.355334956,0.0167622584216381,-0.10525702986615,0.188934551838837,0.00625710211097674,0.0378884734813526,"Mixed",-0.100613977007384
"DIPK1A",0.106239352951995,0.0577253280299643,-0.230890103,0.019014407262731,-0.10182603565464,0.113173560766951,0.006265014892301,0.0378884734813526,"Mixed",-0.0754922619008815
"MAP3K13",-0.0985292003788683,0.0686960940222989,-0.158557762,0.0332502504674777,-0.169244500910899,0.0543625226539416,0.00626307633477363,0.0378884734813526,"Consistent",-0.142110487763256
"FDPS",-0.152964526398916,0.0580268857479791,-0.224104344,0.00655136382176463,-0.0716874513735242,0.32722354496167,0.00627209038260307,0.037898441732009,"Consistent",-0.149585440590813
"PCP4",-0.0903424325023678,0.521800423217035,-0.341451412,0.0018891333163301,-0.144616955108587,0.12621995579016,0.00627312724026633,0.037898441732009,"Consistent",-0.192136933203652
"ZNF780B",-0.0948787980962971,0.0340787813522753,-0.167997839,0.0212550858673565,0.0757633968990286,0.172611126535706,0.00629773494043085,0.0379940915658413,"Mixed",-0.0623710800657562
"PIP4K2B",0.061628657750429,0.196879288796226,-0.199667985,0.0329888646285671,-0.186346787927545,0.0192475744774091,0.00629689447215771,0.0379940915658413,"Mixed",-0.108128705059039
"PIGC",-0.0627192769708875,0.228478504227958,-0.249547801,0.00906076151005188,-0.130742644694798,0.0604474752899243,0.0063020670985631,0.0380025763896175,"Consistent",-0.147669907555229
"UROD",-0.0731542935397269,0.153446207539638,-0.185712132,0.0203573539597273,-0.0882255509405017,0.0400974474673506,0.00630679209435761,0.0380134211200051,"Consistent",-0.11569732549341
"KLRA1P",-0.0774262714169995,0.0182715656593421,0.0048311689640741,0.915083328865895,-0.150678220572033,0.00751494969584783,0.00632274116333141,0.0380918761458774,"Mixed",-0.0744244410083194
"DHRS7",-0.134519978258175,0.00719555367957954,-0.147426176,0.0749059351937963,-0.110501880809609,0.233858583263525,0.00633876453497422,0.038157903842784,"Consistent",-0.130816011689261
"IDH3G",-0.0593831030790035,0.124012391084211,-0.2489169,0.00914053094700085,-0.0765088656047848,0.111347865182577,0.00634560798123094,0.0381765178639225,"Consistent",-0.128269622894596
"ABCF1",-0.0861250901732511,0.0729679944209951,-0.181541719,0.0112034589191515,-0.0603990990109633,0.15456943007505,0.00635134614455746,0.0381933495702115,"Consistent",-0.109355302728071
"HSPB2",-0.177558763806639,0.00230622392268193,0.09764881669315,0.132593829242735,-0.0562963271654739,0.416284553535235,0.00638904549633759,0.0383845106160633,"Mixed",-0.0454020914263209
"AP4M1",-0.035793406973478,0.486745614607901,-0.119139017,0.0640258439436627,-0.152190313199279,0.00411297261784773,0.00642448592139535,0.0385710560106374,"Consistent",-0.102374245724252
"CDH12",0.0859539230586837,0.488994687027477,-0.375950779,0.0287841912955967,-0.203767987292591,0.00910931376201497,0.00642603473762563,0.0385710560106374,"Mixed",-0.164588281077969
"ATG12",-0.115489075774358,0.0303982163732836,-0.111900568,0.198806176494874,0.120154098785324,0.0212742018442288,0.00644012708634438,0.0385718910773745,"Mixed",-0.0357451816630111
"FJX1",-0.107744930281528,0.0584978557423117,-0.077093274,0.320653621233772,-0.246818847931307,0.00684403397142711,0.00643249222504459,0.0385718910773745,"Consistent",-0.143885684070945
"SGSM3",-0.0829376696393451,0.0607713349910871,-0.199047325,0.015257194334318,-0.0738832595746839,0.138677084055954,0.0064406843819534,0.0385718910773745,"Consistent",-0.118622751404676
"WDR1",-0.0518145476297773,0.339648220078153,0.159256591867573,0.0134784059129642,-0.245973826239921,0.0280473278393045,0.00643333617469619,0.0385718910773745,"Mixed",-0.0461772606673752
"TWF2",-0.102723131397497,0.0372475230460471,-0.027666505,0.632176894576172,-0.160784577889467,0.00546931583538228,0.00644889807591165,0.0386012613400998,"Consistent",-0.0970580714289883
"PTS",-0.0385404984774773,0.570140104651667,-0.261822512,0.0025090737730294,-0.0931074062291071,0.0901521686308907,0.0064560657002495,0.0386263645235102,"Consistent",-0.131156805568861
"SPON2",-0.158358892219092,0.0202954145717672,-0.070504972,0.474679186455339,-0.323635519668892,0.0134326129147078,0.00647380320297982,0.0386968383817326,"Consistent",-0.184166461295995
"NCAPH2",-0.0882760035329708,0.0968366844323804,-0.045407941,0.423978153836352,-0.122202170478576,0.00315952595042446,0.00648631347191742,0.0387374780125644,"Consistent",-0.0852953716705156
"EFHD2",-0.0276093326711848,0.783431661315815,-0.231460447,0.0146324385097193,-0.156500368671933,0.0113164095431883,0.00648656668545135,0.0387374780125644,"Consistent",-0.138523382781039
"SLITRK5",0.0803709395309014,0.0992064559742004,-0.318956224,0.0107696733608383,-0.0757866698945886,0.121853308610834,0.00650517589720667,0.0388307581474345,"Mixed",-0.104790651454562
"CDK3",-0.135720292588675,0.00731803416536936,0.11178221294655,0.0543050447528114,-0.0758664874793737,0.329166439408117,0.00653006010954594,0.0388916283548861,"Mixed",-0.0332681890404996
"PARP2",0.106845208367913,0.227674897760202,-0.246151067,0.00583584095691654,-0.0903192811109523,0.0984589401819598,0.0065303442483645,0.0388916283548861,"Mixed",-0.0765417132476798
"UPF3A",-0.13481812849207,0.0136022243870022,-0.07673155,0.16829964746239,-0.12211130493773,0.0573125112784189,0.00654564077785248,0.0389501394062714,"Consistent",-0.111220327809933
"PRSS3P2",-0.0642845398317196,0.145159164261969,-0.11964399,0.0659970773430021,-0.184620125495742,0.0137073061297705,0.00655021292501861,0.0389563716497558,"Consistent",-0.12284955177582
"AMD1",0.117702142260313,0.110668395752415,-0.204006206,0.0581683054819328,-0.122083209818289,0.0204289455847678,0.00655788291897974,0.0389798092034313,"Mixed",-0.0694624245193252
"YWHAQ",0.168922874553644,0.122688611121738,-0.262521041,0.00684439331082862,-0.0855363763103529,0.156766321801211,0.00656315672706939,0.0389798092034313,"Mixed",-0.0597115142522363
"METTL3",-0.0742842788409988,0.209724318174188,-0.162136975,0.0711001138527981,-0.159616061362583,0.00882611050718528,0.00656190407636426,0.0389798092034313,"Consistent",-0.132012438401194
"RFK",0.20432024604765,0.110641821864936,-0.195470055,0.0128712600756043,-0.107853314270903,0.0929125102669775,0.00659010512186112,0.0391219723162039,"Mixed",-0.0330010410744177
"NCALD",-0.0538971002117554,0.493177170582972,-0.408832784,0.00771905566570719,-0.116582649875452,0.0348013958005733,0.00659678079337426,0.0391437120717854,"Consistent",-0.193104178029069
"FLRT3",0.121691855791329,0.249677309276394,-0.338941013,0.0122575862152739,-0.123285039295842,0.0433710112210667,0.00660675722168498,0.0391850089280667,"Mixed",-0.113511398834838
"PEX3",0.051208438877687,0.322766608063767,-0.353487515,0.00719269694531973,-0.131193421597278,0.0578885768941647,0.00667271245771388,0.0394860419650322,"Mixed",-0.144490832573197
"FGL2",-0.205249551777941,0.00142018190947092,0.0650876032572096,0.310045807525374,-0.190505688950131,0.307012566468082,0.00670417379772269,0.0395294579334088,"Mixed",-0.110222545823621
"GTPBP2",-0.0498833434179202,0.260557598496379,-0.239054865,0.00254508843800689,-0.0830226332085529,0.203243386245487,0.0066880977499438,0.0395294579334088,"Consistent",-0.123986947208824
"FSD1",-0.0845915928315417,0.288893122678451,-0.224777412,0.00858938349606811,-0.107936076155802,0.0543934841610851,0.00669578018153755,0.0395294579334088,"Consistent",-0.139101693662448
"TIGAR",-0.0934806531598547,0.293888300359358,-0.371463611,0.00267809840099332,-0.0909151908256556,0.171727182989255,0.00670320890399733,0.0395294579334088,"Consistent",-0.18528648499517
"LY6E",-0.1046672781517,0.104992235669803,-0.192077051,0.00494479774075874,-0.0634170092202044,0.261478941540581,0.00672664794758337,0.0396426634261163,"Consistent",-0.120053779457301
"PPP4R4",-0.168652070567334,0.0333500594656379,-0.160345849,0.120212214499707,-0.246950395249391,0.0340318000102745,0.006753812415714,0.03974864950961,"Consistent",-0.191982771605575
"SLC6A6",-0.11376965995975,0.0743239318634058,-0.123835918,0.0263183103340215,-0.0865955872866424,0.0697381271275936,0.00675290214534413,0.03974864950961,"Consistent",-0.108067055082131
"TNFRSF12A",-0.102230735007133,0.143402695267403,0.05709179111222,0.428054862393433,-0.185504456972615,0.00222229738667865,0.00675292657961926,0.03974864950961,"Mixed",-0.0768811336225094
"CFL1",-0.00567047808423204,0.85588797291123,-0.303997043,0.00588749236704885,-0.0700637705128315,0.0271775214737999,0.00677408362365347,0.03984989682411,"Consistent",-0.126577097199021
"TAF13",-0.0365232986621016,0.374534430768446,-0.195354067,0.0974487310949096,-0.473743006448047,0.00376088175219136,0.00678657822989001,0.0398872690624622,"Consistent",-0.235206790703383
"ARPC5",0.0274840698899492,0.64242941395411,-0.340433803,0.0249242754614765,-0.288218520092768,0.00858178808225681,0.00679243214635594,0.0399036187919572,"Mixed",-0.200389417734273
"MBTPS1",-0.109394266440244,0.0453451690702355,-0.109063985,0.136942087061577,-0.107784484812415,0.0221919187426728,0.00680792521550289,0.039940442919678,"Consistent",-0.108747578750886
"CALU",-0.0958003025392431,0.0930039682697309,0.0597879493638658,0.259649900765877,-0.163990373914044,0.00571939971270699,0.00682018866929972,0.039976277358093,"Mixed",-0.0666675756964737
"PEG3",0.21352967280523,0.0401668033723875,-0.420924056,0.0310396573149598,-0.190900966171503,0.111081534733478,0.00683509981836392,0.040045607370649,"Mixed",-0.132765116455424
"HTR2A",-0.0732437225820988,0.686535991077422,-0.346443129,0.0403794702884775,-0.330115874633687,0.00503068223375213,0.00687327306466894,0.0401967329297546,"Consistent",-0.249934242071928
"USP34",0.112899068601866,0.126789806703326,-0.223766001,0.0661162350210567,-0.189180838039667,0.0166790055009612,0.00688735606770867,0.0402291937471201,"Mixed",-0.100015923479267
"UBXN2B",0.0120252148000581,0.849296330193638,-0.199182884,0.00305750959431771,0.102347308846898,0.0538512004946363,0.00688811508919818,0.0402291937471201,"Mixed",-0.0282701201176812
"PSMC1",0.00278237478786814,0.961688025032382,-0.205879273,0.00190092684875607,-0.0896086367194808,0.0764415817778911,0.0068843982001487,0.0402291937471201,"Mixed",-0.0975685116438709
"PARD6A",-0.109779078835857,0.0816590636484258,-0.045927057,0.464418521362534,-0.155428266110313,0.00370518302169195,0.00691480913383156,0.040362251201254,"Consistent",-0.10371146731539
"WASHC2A",-0.0623623557041437,0.214942561710999,-0.188806193,0.00697106873385015,-0.0923610406656685,0.0938172548794497,0.00691711226222121,0.040362251201254,"Consistent",-0.114509863123271
"ACTR2",0.139673443210295,0.0899907796983694,-0.336094609,0.079307424602576,-0.344290871417071,0.0197370109884401,0.00692843714204213,0.0403920422073542,"Mixed",-0.180237345735592
"ATP6V0B",-0.0796818986009669,0.427216389062902,-0.329135771,0.00538467846551106,-0.111923128910504,0.0612232088014969,0.00692755118299659,0.0403920422073542,"Consistent",-0.17358026617049
"SNX15",-0.0245697413395227,0.546765645853139,-0.019641963,0.622346493540418,-0.178265489992165,0.000414891830277508,0.00694088323249108,0.0404464478720622,"Consistent",-0.0741590647772292
"NEFH",-0.120517449588997,0.231385208199946,-0.342409526,0.00775128493404917,-0.139779368299809,0.0787775308334629,0.00694527032820562,0.0404538638085483,"Consistent",-0.200902114629602
"SYN1",0.0357561219844058,0.674952101038024,-0.380551908,0.0130410673833484,-0.155269478765824,0.0160869803587107,0.00695741100819026,0.0405007611157171,"Mixed",-0.166688421593806
"APOD",-0.135496669935698,0.292061119446527,0.0560972443272476,0.745272461750715,-0.613744707719517,0.000654049670034906,0.00698742212836879,0.0406429388646155,"Mixed",-0.231048044442656
"KCNJ5",-0.106174706592427,0.0325592655088796,-0.056943851,0.11157740096221,0.131545083512913,0.0392943045251863,0.00700262199236344,0.0406602847826593,"Mixed",-0.0105244913598381
"CHMP3",0.00754688288019167,0.938124688135891,-0.275992048,0.00822041377189714,-0.169160434949754,0.0185079079966644,0.00700173463774175,0.0406602847826593,"Mixed",-0.145868533356521
"TIA1",0.125251831286138,0.193791683501284,-0.10611068,0.244125265557706,-0.219448470763888,0.00302272097284833,0.00701249190620397,0.0406994000758192,"Mixed",-0.0667691064925833
"GABRB2",-0.111748200749972,0.0919681277804191,-0.145637909,0.0632457502459721,-0.233518471130536,0.024659117542599,0.00702928864316801,0.0407604599045131,"Consistent",-0.163634860293502
"MAPK8IP2",-0.0486025787839619,0.347438896198337,-0.214039729,0.0168314455984749,-0.130159281931323,0.0245165901441308,0.00702687965995121,0.0407604599045131,"Consistent",-0.130933863238428
"NFYA",-0.11524312313918,0.0503032522868461,0.0949911697012258,0.164848884480526,-0.126362513462764,0.0173112995360608,0.00703401733022889,0.0407696792067573,"Mixed",-0.0488714889669062
"AKAP6",-0.0983734607844791,0.0804049909377282,-0.204316869,0.0292725561303137,-0.17678129730274,0.0611071821120685,0.00704469064576903,0.0407912450653683,"Consistent",-0.15982387569574
"PSMA2",0.0711325891258312,0.226037329347194,-0.185432988,0.0219010637378953,-0.108557032618434,0.0290617105521805,0.00704638390490378,0.0407912450653683,"Mixed",-0.0742858104975341
"BDH1",0.0400863346080431,0.46102483819135,-0.146506437,0.0120547764229376,-0.168575117213286,0.0258906461220126,0.007047159436961,0.0407912450653683,"Mixed",-0.0916650732017476
"ARPC1A",-0.0572613581914982,0.495374346319958,-0.268286508,0.0101171178814549,-0.110665452445218,0.0288043027520573,0.00706560929992786,0.0408798214684913,"Consistent",-0.145404439545572
"GFUS",-0.0997314531127822,0.0479142873631041,-0.123050955,0.0269834758621211,-0.073075985631867,0.111863166018424,0.007076045023941,0.0409219718681966,"Consistent",-0.0986194645815497
"PURG",-0.101316429582727,0.0288668307207716,0.0484064004831932,0.711198562029416,-0.161293484904516,0.00706581605551225,0.00709301487444902,0.0409836166388872,"Mixed",-0.0714011713346833
"PRR4",-0.0505325978457982,0.280449335871909,-0.177069542,0.0104022186263526,-0.112240957414628,0.0497037938863465,0.00709063604678905,0.0409836166388872,"Consistent",-0.113281032420142
"NAB1",-0.0845125836057932,0.245524509814502,-0.211639455,0.0961706376240662,-0.276988163178034,0.00615105119565015,0.00709998986261589,0.0410056773346011,"Consistent",-0.191046733927942
"VDAC2",-0.0709014718056924,0.22557642821847,-0.216865371,0.00402745173049769,-0.0698975307501843,0.162246676261635,0.00718421665448624,0.0414135862606809,"Consistent",-0.119221457851959
"MIA3",-0.0602565912234514,0.287396326827053,-0.259317686,0.018844098430377,-0.164498495994656,0.0272283076527486,0.00718655966060318,0.0414135862606809,"Consistent",-0.161357591072702
"CERT1",0.0550358324375395,0.413737223599114,-0.186672485,0.0851612886583078,-0.241713528374787,0.00419411660429277,0.00719885890757192,0.0414522413905373,"Mixed",-0.124450060312416
"RAD23A",-0.050794351682141,0.437963449874489,-0.215985462,0.00763707191198856,-0.117475380707122,0.0442007807150403,0.00720133905753599,0.0414522413905373,"Consistent",-0.128085064796421
"SH3GL2",0.206534103993192,0.124888408758714,-0.35356609,0.0243810802041679,-0.0809831995406487,0.0485994405241533,0.00720679098515145,0.0414566023499257,"Mixed",-0.0760050618491521
"ADD1",0.108982677783047,0.0327501190992895,-0.124837618,0.154974916751211,-0.163140033127124,0.0292060858764404,0.00721661886037479,0.0414580550099107,"Mixed",-0.0596649911146923
"F8A1",0.0534818284838963,0.289071533239055,-0.193422666,0.0925711062405686,-0.134638581538622,0.00553653922852706,0.00721358824735964,0.0414580550099107,"Mixed",-0.091526473018242
"PSME3IP1",-0.0461897466110521,0.226300127154984,-0.146690491,0.0185264643253632,-0.109029118735377,0.0354175263631244,0.00722654747724851,0.0414967396914151,"Consistent",-0.100636452115476
"EXOSC4",-0.0512430835694131,0.326163140311185,-0.134160153,0.0376924059292433,-0.120847076550404,0.0120924887257919,0.00723331021554573,0.0415172189084063,"Consistent",-0.102083437706606
"RMND5B",-0.125014032527276,0.0383092342139427,-0.085961837,0.0605122759007031,-0.099407709287628,0.0641831590789717,0.00723814640300544,0.0415266270444513,"Consistent",-0.103461192938301
"ABHD10",0.0482264583879601,0.294789799637829,-0.359903775,0.0357491556171733,-0.258996953113068,0.0141410955428544,0.00724737546883129,0.0415434156988946,"Mixed",-0.190224756575036
"KATNB1",-0.049689270542852,0.642090973852526,-0.267766094,0.0104084112453054,-0.120415085859182,0.0224021120743737,0.00727418089018957,0.0416597599570865,"Consistent",-0.145956816800678
"PSMA5",-0.0635592375529885,0.227438195771506,-0.265174223,0.0053044262956199,-0.0846151472242322,0.124253061739143,0.00728138934644042,0.0416826647073224,"Consistent",-0.137782869259074
"WDR74",-0.107918533615037,0.0351638429802204,-0.146119672,0.0269297945142879,-0.0703604398007833,0.159182164901971,0.00731377333509511,0.0417943694894634,"Consistent",-0.108132881805274
"BZW1",0.13079675113563,0.0589943676718988,-0.233934823,0.0688031393488968,-0.244189183581213,0.0370860451344837,0.00730578865285024,0.0417943694894634,"Mixed",-0.115775751815194
"SRRM1",0.0426806344945003,0.466996119392435,0.0884990015338314,0.111973983355497,-0.212967489742196,0.00288147616006182,0.00731137687231792,0.0417943694894634,"Mixed",-0.0272626179046214
"PVR",-0.0956391107923116,0.033986219974675,-0.082753253,0.115053404722565,-0.120451820029377,0.0386492681208662,0.00732883795160855,0.0418533616489062,"Consistent",-0.0996147279405628
"SRGAP2",-0.0566252083542835,0.397408489147229,-0.090696479,0.0584712231686525,-0.218630647523001,0.00650565090349983,0.00733054105406587,0.0418533616489062,"Consistent",-0.121984111625761
"CAV1",-0.20636979864944,0.0147930469340577,0.248867718864628,0.0915625882431376,-0.131508523922976,0.111848130451976,0.00734313626275288,0.0418657480580749,"Mixed",-0.0296702012359296
"ZSCAN32",-0.100753508276139,0.0187597326423782,-0.114011249,0.0244586636862871,0.0474838765640797,0.330314681530989,0.00734560318918721,0.0418657480580749,"Mixed",-0.0557602935706863
"AAGAB",-0.0475231188409762,0.321118719902519,-0.129396121,0.148146267809237,-0.143199940215746,0.00318562016464314,0.00734510498560544,0.0418657480580749,"Consistent",-0.106706393352241
"CSRNP2",0.0337317790234222,0.622897155965106,-0.142692248,0.0297273361484904,-0.131709157754472,0.0081774463338397,0.00734024452897461,0.0418657480580749,"Mixed",-0.0802232089103498
"TRIM27",0.0695568644170059,0.0530288161361874,-0.215957893,0.0627770187268744,-0.167801464036712,0.0458113229799393,0.0073821050635777,0.0420000712530927,"Mixed",-0.104734164206569
"GARS1",-0.0568739184755653,0.480966248956844,-0.21198235,0.00823176758432097,-0.0916063074959759,0.0388708612930302,0.00743580938768089,0.0422870963820434,"Consistent",-0.120154191990514
"OVOL2",-0.0568014323294119,0.109193127904081,-0.17717368,0.0142114112470524,-0.105943759565834,0.0994189356072196,0.00745043211184099,0.0423387930291441,"Consistent",-0.113306290631749
"ARPC4",-0.0394930315397382,0.358015509188746,0.0895875001389772,0.212531008128987,-0.238801995425407,0.00202791432035191,0.00745141895947521,0.0423387930291441,"Mixed",-0.0629025089420558
"STAU2",0.0588369338801842,0.510938678702436,-0.30004525,0.00383199403770719,-0.0940015479919616,0.0788839779745722,0.00745701312098009,0.0423520522205555,"Mixed",-0.111736621370592
"KHDRBS1",0.0976472106857376,0.132155703224316,-0.127460633,0.0560947184772051,-0.1142858488406,0.0209017900212468,0.00747633138382061,0.0424246694383774,"Mixed",-0.0480330903849542
"DNM1",-0.0757538218257059,0.170145209484167,-0.211517965,0.0166135840877828,-0.157136004078915,0.0547968232898404,0.00747423232747444,0.0424246694383774,"Consistent",-0.14813593030154
"CCDC22",-0.153159828155903,0.0253540292620079,-0.135236613,0.18283892691177,-0.162631254168729,0.0335266166123325,0.00749439158831021,0.0424553772011646,"Consistent",-0.150342565108211
"PTBP2",0.164384454540587,0.0716062903492896,-0.358414214,0.071472328324833,-0.338674592785515,0.0303701683567974,0.00749481714699133,0.0424553772011646,"Mixed",-0.177568117414976
"NDUFV1",-0.0782826189139865,0.376413047822737,-0.198127408,0.0200619760295665,-0.126678045776892,0.0205761539645371,0.00749297712973676,0.0424553772011646,"Consistent",-0.134362690896959
"GOLT1B",-0.0531640186681734,0.596416383140836,-0.392850556,0.00304577191387231,-0.147613398894888,0.0854736026487639,0.00748852602695169,0.0424553772011646,"Consistent",-0.197875991187687
"RIC3",-0.107320107262072,0.130998733104381,-0.251086829,0.0302778959815704,-0.163162578427288,0.0395537745836211,0.00755067327046109,0.0427425933316773,"Consistent",-0.173856504896453
"PRPF31",-0.148640857330824,0.059948868957678,-0.168054617,0.0651676713310609,-0.124521927464182,0.0403468940040379,0.00757903561794452,0.0428763474048264,"Consistent",-0.147072467265002
"UTP18",-0.0627309560123566,0.368887716564277,-0.239896728,0.0117869024606668,-0.144943517322343,0.0365359319137036,0.00762634612041878,0.0430876945446366,"Consistent",-0.1491904004449
"RFC3",0.0949702516413895,0.0986575733247084,-0.165689918,0.046323061140757,-0.274622504456296,0.0348639446296412,0.00764442192522383,0.0430911429002256,"Mixed",-0.115114056938302
