"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC","Significant"
"CXCL8",-0.285304437165089,0.162478740729003,0.304060171823282,0.0382754920245814,-0.134911063459936,0.396852174142512,0.0617752208806135,0.152171125359053,"Mixed",-0.0387184429339143,FALSE
"SMAD4",-0.042711438507129,0.307503830759971,-0.12871163,0.227656047778627,0.168452729286397,0.0352781066749443,0.0618048220197693,0.152214504354434,"Mixed",-0.000990113073577372,FALSE
"OR7E14P",0.0175629862873037,0.688106097319475,0.0558421836259901,0.168509417392223,0.124495490069757,0.021304291140193,0.0618162684170942,0.152214504354434,"Consistent",0.065966886661017,FALSE
"DGKE",-0.0557463128517854,0.248367788513869,0.0654113489809269,0.0545933414813227,-0.119035310865294,0.182337832720467,0.0618536985114716,0.152277803253507,"Mixed",-0.0364567582453841,FALSE
"SLC22A1",-0.043883802689217,0.390415414319583,0.157828654071248,0.0148041118498164,0.0499617250229423,0.428032796616597,0.0618818696840649,0.152318287914785,"Mixed",0.0546355254683244,FALSE
"COX7A2L",0.060707137516566,0.329158586433708,-0.146808456,0.0127155322407874,-0.0235893339830575,0.592333018549033,0.0619762599164149,0.152507568177235,"Mixed",-0.0365635508221638,FALSE
"FBXO22",-0.00864417383993477,0.852949699112462,-0.198764453,0.0154339913038342,-0.0965073318282279,0.188378545425705,0.061989354924444,0.152507568177235,"Consistent",-0.101305319556054,FALSE
"HRH2",0.00946866423091475,0.865930698671088,-0.120674537,0.137094658591826,0.139780928442844,0.0208917374299804,0.0619939918373855,0.152507568177235,"Mixed",0.00952501855791942,FALSE
"CD84",-0.0738878480506902,0.357345949195319,-0.103757628,0.151939553534024,-0.092979709694728,0.0457206620736966,0.0620344961835126,0.152578312995199,"Consistent",-0.0902083952484727,FALSE
"DIRAS2",0.219388466381345,0.207305463362092,-0.305179022,0.0297156251481846,-0.0807221549042598,0.403159160197532,0.0620550595254921,0.152599993975126,"Mixed",-0.0555042368409718,FALSE
"SLC4A1",-0.117010149411878,0.0740338094781626,0.0761569023595507,0.281459949249665,0.0791819543063133,0.119217788408108,0.0620669533863333,0.152600351606111,"Mixed",0.0127762357513286,FALSE
"NSMCE4A",-0.0157094647847051,0.706129283465685,-0.139300859,0.0377584325404063,-0.102530607924782,0.093245986639635,0.062102002028752,0.152657627621397,"Consistent",-0.0858469772364958,FALSE
"LTBP4",-0.0547542387538247,0.303391831018856,0.0923388283928404,0.215271722888332,-0.125385968125742,0.0380769613721158,0.0621148527604526,0.152660325923466,"Mixed",-0.0292671261622421,FALSE
"ASB8",-0.00723851148737786,0.895741243177732,-0.103206885,0.0875712992385693,-0.111228348357882,0.0317368585938989,0.0621617311013708,0.152746637396085,"Consistent",-0.0738912482817532,FALSE
"COG5",0.0741135720170201,0.147928276186485,-0.140421166,0.0963431791111408,-0.078726691241406,0.174743831141596,0.0621788078439848,0.152759700224233,"Mixed",-0.048344761741462,FALSE
"PAK3",0.0696718880296578,0.278410766476557,-0.240275382,0.0918914396809027,-0.150749207852715,0.0973907271583626,0.0621999037940633,0.152782630556182,"Mixed",-0.107117567274352,FALSE
"KRT6B",-0.0832981128515131,0.0826093516431833,-0.069672548,0.1902770143782,0.0785172455114167,0.158692095957075,0.0622506586658129,0.152878390132396,"Mixed",-0.0248178051133655,FALSE
"ZNF557",-0.0408624925111272,0.369199732362612,-0.088267599,0.18701646318461,-0.162272303704298,0.0361491112784645,0.062278313798325,0.15291739469309,"Consistent",-0.097134131738475,FALSE
"CCAR2",-0.0334070767981633,0.395409416468945,-0.197973507,0.0216093412958934,0.113433412156842,0.292351808440588,0.0623150130613403,0.152978587158146,"Mixed",-0.0393157238804406,FALSE
"DGUOK",0.0334841027510988,0.487529861682023,-0.290922145,0.00831323444607234,-0.033074389250598,0.617247032435668,0.0623807166822017,0.153110946520241,"Mixed",-0.0968374771664997,FALSE
"CLN5",0.11292432860228,0.0726141383371334,0.15470013044919,0.137401744113995,0.0692068525586595,0.250969736778184,0.0624225448072636,0.153155729977625,"Consistent",0.112277103870043,FALSE
"HMBOX1",-0.0705108425645342,0.668386656528336,0.135387248248541,0.0524083558806352,0.0999492323239135,0.07147500816894,0.062417138789182,0.153155729977625,"Mixed",0.0549418793359734,FALSE
"SBSPON",-0.0379527990560118,0.238564815229496,0.112201122119602,0.0726446255176605,-0.059079831454897,0.144529208264155,0.0624360663755011,0.153159974721697,"Mixed",0.00505616386956439,FALSE
"ZNF430",0.125076724393868,0.0853412911356198,-0.054349742,0.556654349753001,0.140340754416552,0.0527770966457826,0.0624800280377967,0.153238875412187,"Mixed",0.0703559122701402,FALSE
"DENND6B",-0.00930405025457048,0.851115899040754,-0.138965397,0.0543327344125639,-0.162801263665271,0.0542350483508668,0.0624945209523406,0.153245484736634,"Consistent",-0.10369023697328,FALSE
"SLC35D1",-0.0869824786425411,0.0236734615087209,0.184693301230838,0.289106296429585,0.0765848034958996,0.366844227456907,0.062543276635195,0.153336092905728,"Mixed",0.0580985420280655,FALSE
"IREB2",0.0365447432244927,0.271117162010103,-0.111493988,0.185567631919392,0.15770225068573,0.0499391414255924,0.062574296591438,0.153383192758292,"Mixed",0.0275843353034077,FALSE
"NHLRC2",0.0924442645958532,0.0963192076125763,0.0498687331871599,0.222087568380829,0.10949362050704,0.117486838946402,0.0625873660555928,0.153386282584169,"Consistent",0.0839355394300177,FALSE
"SEC24B",0.137914520062092,0.0803142842693287,-0.111820524,0.23393255089478,0.0717436439541981,0.133825100199164,0.062607552119899,0.153395880313873,"Mixed",0.0326125466720968,FALSE
"ATP6V0A2",0.0691016876458876,0.124996712556273,0.0839746008343001,0.299574198341013,0.0931747099681561,0.0671566290902134,0.0626149016417087,0.153395880313873,"Consistent",0.082083666149448,FALSE
"IMP4",-0.072032499078464,0.157596364275791,-0.107687739,0.0671352857025045,-0.0632959704684897,0.237960952630368,0.0626679111536309,0.153432996426892,"Consistent",-0.0810054028489846,FALSE
"RASL12",0.139881567124681,0.174882303339759,0.123224841882031,0.24847520890762,0.170515997942267,0.0579248872559957,0.062656637669382,0.153432996426892,"Consistent",0.144540802316327,FALSE
"METRN",-0.0803054479577376,0.279942051012338,0.251992493871327,0.0171047703310684,-0.038516909669239,0.525866301838203,0.0626739317195853,0.153432996426892,"Mixed",0.0443900454147834,FALSE
"BZW2",0.0533850342811881,0.327794757245578,-0.087313037,0.272349996979437,-0.137104165421489,0.0282074492998383,0.0626773022589183,0.153432996426892,"Mixed",-0.0570107227134336,FALSE
"TIMELESS",-0.0633846294642035,0.238951434922928,0.106291421594943,0.0814103627579425,0.0587467530579229,0.129503711968126,0.0626958220997265,0.153449412710259,"Mixed",0.0338845150628874,FALSE
"GTF2H5",0.0783651737117337,0.341060132863691,-0.115554586,0.113528680543215,-0.231270133245163,0.065121719523692,0.0627364251530831,0.153519861777203,"Mixed",-0.0894865151778097,FALSE
"DHX34",-0.055308741480681,0.11435450939438,0.106213254310239,0.10014705358619,-0.0695639908482031,0.220258079571202,0.0627531481977786,0.153531859472772,"Mixed",-0.00621982600621503,FALSE
"LOXL2",0.0647709308335873,0.313624521296393,0.0707763881423471,0.218581019124055,0.161774232699436,0.0368209834500798,0.0627837673770609,0.153577844531195,"Consistent",0.0991071838917901,FALSE
"ITGA9",-0.11456283293237,0.0853422814140827,0.0872195897838646,0.327330154363635,-0.145126569057651,0.0905400261053001,0.0628746115771141,0.153771103328024,"Mixed",-0.0574899374020523,FALSE
"GYS1",0.0359179502956648,0.565020576405662,0.0854421661063958,0.153880669611133,0.162865520474842,0.0291034172398508,0.0628955895169868,0.153793451098671,"Consistent",0.0947418789589675,FALSE
"NDUFC2",-0.0231862555337923,0.772839905742746,-0.246153062,0.014800919242157,-0.0607396039771917,0.221291936458214,0.0629113711675228,0.153803086786176,"Consistent",-0.110026307170328,FALSE
"GNAI1",0.0448842468831172,0.740729652569089,-0.450692665,0.0118924852095777,-0.109629211602927,0.287570104404186,0.0629459961462681,0.153858777558125,"Mixed",-0.171812543239937,FALSE
"MIS18A",0.0143832384265341,0.792234817884482,-0.117697127,0.0269849193376775,-0.0831500427599234,0.118546387522149,0.0629655208086864,0.15387754464422,"Mixed",-0.0621546437777964,FALSE
"PDE10A",-0.0592261658192008,0.0905699083899485,-0.277783388,0.0367664506722351,0.0298970230288109,0.761491879173784,0.0629902919732679,0.153908470154513,"Mixed",-0.102370843596797,FALSE
"CFAP20",0.0169373208239136,0.839469762498882,-0.274798143,0.0264995104514876,-0.0957984404928176,0.114016848311647,0.0630018735708328,0.153908470154513,"Mixed",-0.117886420889635,FALSE
"SNX1",-0.160012711234965,0.0323968822370386,-0.09228311,0.223875281191305,0.0450177326882959,0.350202383982785,0.0630662192367565,0.153930899915146,"Mixed",-0.0690926961822231,FALSE
"COPG2IT1",0.231612368750895,0.0384733254516155,-0.135256831,0.165978721620418,0.0454752778788503,0.397487481330323,0.0630356457794698,0.153930899915146,"Mixed",0.0472769385432484,FALSE
"SLC9A2",-0.0547856393948498,0.240781614760781,0.0693616659123162,0.253095749829576,-0.128978463954291,0.0416443946395815,0.0630282494988673,0.153930899915146,"Mixed",-0.0381341458122747,FALSE
"EWSR1",0.0693577062471142,0.283940440452628,0.18856849142549,0.0541682327902395,0.0533666689099235,0.165156515304598,0.0630703094424825,0.153930899915146,"Consistent",0.103764288860843,FALSE
"POLDIP2",-0.0124123296466836,0.728301058082644,-0.087151401,0.0978204554439767,-0.100644023815302,0.0356435878174965,0.0630551073470898,0.153930899915146,"Consistent",-0.0667359181539951,FALSE
"PLEK",-0.150963868461228,0.0762989046109586,-0.026317478,0.681020834595729,-0.102133746137445,0.0489209977579039,0.0631023103945889,0.153980069456193,"Consistent",-0.0931383641995576,FALSE
"FEZ1",-0.0856924549615616,0.201505696797174,-0.064648039,0.16542917553566,-0.0813042062215654,0.0762959968962213,0.0631260487159518,0.15400906212838,"Consistent",-0.0772149000610424,FALSE
"STAT2",-0.107590724499125,0.0730186383512003,0.0545848513136065,0.317438856186839,-0.0848907490043134,0.109792261672726,0.063153682742967,0.154019164705113,"Mixed",-0.0459655407299439,FALSE
"SLC41A3",0.00246413945955126,0.957103663354783,-0.173651765,0.0104759628488371,-0.0446057821903043,0.253813515301832,0.063153904936441,0.154019164705113,"Mixed",-0.071931135910251,FALSE
"ZNF91",0.105199921121708,0.180932581832878,-0.118777788,0.0653558691806022,0.0711141849764476,0.215376122640225,0.0631885476173075,0.154074722170304,"Mixed",0.0191787726993851,FALSE
"RAB6C",0.158635303268609,0.105760158735462,-0.19462137,0.0564880724841997,0.0367734976459744,0.426475792478552,0.0632067834062766,0.154076532237284,"Mixed",0.000262476971527712,FALSE
"GREM1",-0.13664155966269,0.31553312870908,-0.098101655,0.57273768853278,-0.51719491245758,0.014100420145694,0.0632130141113623,0.154076532237284,"Consistent",-0.250646042373423,FALSE
"WDR73",-0.0576058716833403,0.105902721225775,-0.057322577,0.312569368515903,-0.0851087559971457,0.0772646214549055,0.063380799534955,0.154428965979557,"Consistent",-0.0666790682268287,FALSE
"BCKDK",-0.0375348948222642,0.519642798271733,-0.096599095,0.192922289776845,-0.120044921045456,0.0255124685559832,0.0633813856060525,0.154428965979557,"Consistent",-0.0847263036225734,FALSE
"ENTR1",-0.0164514464202146,0.740961986618889,0.0870094902249523,0.149340238949128,-0.112433364372849,0.0231263863450084,0.063406644539975,0.154461535245637,"Mixed",-0.0139584401893704,FALSE
"LRRC1",0.152179736617269,0.122361099329091,0.146981526172249,0.164255707965099,0.123515814996233,0.127460138663059,0.063454690330949,0.154549591732364,"Consistent",0.140892359261917,FALSE
"DMAC2L",-0.0502040798124606,0.301024877250425,-0.132133713,0.144610929178844,0.193751365818138,0.058901213326988,0.0634956072040025,0.154607760261941,"Mixed",0.00380452433522589,FALSE
"IL17RA",-0.0447524411671072,0.494438701990629,0.161298330917788,0.0524899426014188,-0.09183175051069,0.0988106221321997,0.0635023790128149,0.154607760261941,"Mixed",0.00823804641333026,FALSE
"MAP1A",0.0716234479978386,0.214627200406662,0.045200329610986,0.481297360812823,-0.234643089690044,0.0248902071008973,0.0636217096720059,0.154842735624203,"Mixed",-0.0392731040270731,FALSE
"DNAJC16",0.0709115961857485,0.259352075401599,-0.106760886,0.241842541500688,0.123943649881883,0.0409934100814243,0.0636227330838689,0.154842735624203,"Mixed",0.0293647866892105,FALSE
"LDOC1",0.0424442559849023,0.493123872528402,-0.258027549,0.06948011297029,-0.0794858198395403,0.0750691524402141,0.0636376392468173,0.154849999283797,"Mixed",-0.098356370951546,FALSE
"EDEM2",-0.0409363595204413,0.331312428318529,0.0699437252430428,0.146372117707156,-0.102719220611478,0.0530538660150216,0.063651862079566,0.154855597780761,"Mixed",-0.0245706182962921,FALSE
"NDRG2",0.202814647579052,0.16788529000895,0.180088176018876,0.0430242546241838,0.0772792720932767,0.356492821583076,0.0636901726692449,0.15489077940476,"Consistent",0.153394031897068,FALSE
"PSMG1",0.0338692613753233,0.69598790957721,-0.335154549,0.0249149213902871,-0.133222471320117,0.148490697530805,0.0636884523906946,0.15489077940476,"Mixed",-0.144835919648265,FALSE
"TMOD2",-0.036835396750182,0.743206310319583,-0.146007671,0.0210682922221844,-0.100127353819827,0.16465028716657,0.0637454555147831,0.154996203983811,"Consistent",-0.0943234738566698,FALSE
"PPWD1",0.0805540364446236,0.219876177200782,0.0283514131556939,0.730671281191517,0.152689319251091,0.0160529736531919,0.0637617501346913,0.1549995963859,"Consistent",0.0871982562838028,FALSE
"PLPP1",0.0385345347434143,0.528196882916297,-0.111143359,0.142281341587683,0.114472644620079,0.0343239234542084,0.0637707169979406,0.1549995963859,"Mixed",0.0139546067878312,FALSE
"PELI2",0.0689811574703514,0.287307905028368,0.132484632554334,0.157480901584137,0.151521728118423,0.0570842449606423,0.0638288723749083,0.155111922035114,"Consistent",0.117662506047703,FALSE
"PCM1",0.0806250760355889,0.292689794851632,0.125344298963543,0.172398663117615,-0.193316666402453,0.0512040509701936,0.0638451415339309,0.155122436098808,"Mixed",0.00421756953222642,FALSE
"RPL13A",-0.0297913399344658,0.483820182468823,0.0761133567708967,0.1273176304322,0.0965489595100344,0.0420030515600379,0.0639093380683755,0.155249372016108,"Mixed",0.0476236587821551,FALSE
"FAM168B",0.0129103963167392,0.797816960106885,-0.155031647,0.0543191382804009,-0.154737388436648,0.059757125133127,0.0639508371594362,0.155321133856379,"Mixed",-0.0989528797066363,FALSE
"ARHGEF10",-0.0503124254460605,0.34766923671452,0.0706059075135075,0.0628205663324558,0.129719767578644,0.118687600945612,0.0639960836066641,0.155401968586083,"Mixed",0.050004416548697,FALSE
"SYP",-0.0154090914105307,0.859735627387382,-0.263360332,0.00917247928491498,-0.0652992483780377,0.329055113402124,0.0640433946500769,0.155487785628009,"Consistent",-0.114689557262856,FALSE
"RUVBL2",-0.0344277800683948,0.55779406205998,-0.097016744,0.144492192604231,-0.10489670982048,0.0322598905992016,0.0641346309363453,0.155680194586468,"Consistent",-0.0787804112962915,FALSE
"GBP1",-0.181468191428364,0.344663126777871,0.382223144190657,0.0437276783681663,0.269982966516376,0.17304519296072,0.0642757859184127,0.155993681482485,"Mixed",0.156912639759556,FALSE
"MCM9",0.0514135986485811,0.155033665688417,-0.13206205,0.0624578253429557,-0.0470265144724551,0.269745203239263,0.0643455147175751,0.156133736347204,"Mixed",-0.0425583219412913,FALSE
"SLC17A6",0.120929834726779,0.288227135485553,-0.330159737,0.0246909870583332,-0.0852186723508055,0.367136795899686,0.0643598371195623,0.156139320946207,"Mixed",-0.0981495248746756,FALSE
"PRKD2",-0.0418770474187511,0.509771138146107,0.14520761844174,0.0596615483796073,0.129480954659697,0.086008064203295,0.0644138769135869,0.1562412413129,"Mixed",0.0776038418942287,FALSE
"TRAPPC9",-0.0706941964546353,0.221719199156197,0.0959221903284408,0.0930977068312813,-0.0549118942584936,0.126830355207176,0.0644518536278749,0.156304168553485,"Mixed",-0.0098946334615627,FALSE
"TAOK2",-0.0456300661749358,0.365990492212412,0.131234623596652,0.0664861153141555,-0.11518476947162,0.107633357994742,0.0644712631706367,0.156322052888445,"Mixed",-0.00986007068330125,FALSE
"SLC16A6",-0.00888558533900863,0.889871080204483,-0.033952717,0.84353499602268,0.353774076622012,0.00349033557534097,0.0644872214635856,0.156331563939999,"Mixed",0.103645258094335,FALSE
"INTS6",0.100705157148057,0.120065426439442,-0.055322576,0.0838694160121929,-0.0454862529423825,0.260487835213141,0.0645417810252687,0.156434632158465,"Mixed",-3.45572647752248e-05,FALSE
"GDF10",0.118053308647046,0.0278204680557544,0.0447150108357492,0.573565631456909,0.132751661710756,0.164440331051585,0.064557449385847,0.156443416058352,"Consistent",0.0985066603978506,FALSE
"STX12",0.0552679585197922,0.282203940759115,-0.081071428,0.190639125824478,-0.0871822691195305,0.0488056354278337,0.0645883125700352,0.156489011746351,"Mixed",-0.0376619128665795,FALSE
"MORN1",-0.0870218510542191,0.139941932088635,0.111321376009887,0.124874402027244,0.0806428243188764,0.150319276867059,0.0646086915881084,0.156509193405061,"Mixed",0.0349807830915147,FALSE
"PLAU",-0.0815201378052715,0.177447076183671,0.102019161968984,0.167016768915457,0.0900995378649787,0.0887049296067274,0.0646450820696483,0.156551361488076,"Mixed",0.0368661873428971,FALSE
"SLC20A1",-0.0712406772552665,0.299948416653514,-0.203356877,0.0170707891537244,-0.0330886891180739,0.513481087839245,0.0646502042514466,0.156551361488076,"Consistent",-0.102562081124447,FALSE
"WEE1",-0.0356109043039101,0.60855089957189,0.0583516208656532,0.137946493998065,0.134520214992562,0.0313360147466475,0.0646744309286148,0.15658083566296,"Mixed",0.0524203105181016,FALSE
"TSC22D3",-0.0712391999831681,0.188568935653613,-0.139997255,0.102376315257062,0.120203617166929,0.136347564720656,0.0647028333414941,0.156620406685178,"Mixed",-0.0303442792720796,FALSE
"ADRA2C",-0.100953645304351,0.0874058142275215,0.120489815784595,0.100822948771685,0.0734652164297751,0.298795880793179,0.0647196535777344,0.156631932237971,"Mixed",0.0310004623033397,FALSE
"NFE2L1",-0.0357292044848663,0.490513520608218,-0.099498432,0.014188236347795,-0.0372813710049016,0.378581014901821,0.0647478832148687,0.15667106093106,"Consistent",-0.0575030024965893,FALSE
"MAD2L1",0.0418939279197064,0.424565310622574,-0.192826399,0.094522715398245,-0.212787097395298,0.0658621650547268,0.0648955221528469,0.156969820715704,"Mixed",-0.12123985615853,FALSE
"COL4A1",0.0395805784929193,0.723357735241382,0.132075121574364,0.265990309581079,0.252730189123297,0.0137351367594597,0.064888578495823,0.156969820715704,"Consistent",0.141461963063527,FALSE
"PDCD1",-0.0937787219691959,0.111615305237766,0.0803100108948698,0.216949036303518,-0.0982998822241381,0.109248400170107,0.0649362614442954,0.156983498304917,"Mixed",-0.0372561977661547,FALSE
"DCAF17",-0.0706373376007674,0.198183599224472,-0.158002519,0.139643224794865,-0.132512126752248,0.095591640754206,0.0649374344747338,0.156983498304917,"Consistent",-0.120383994451005,FALSE
"DPY19L4",0.0148993685643166,0.833852383976012,-0.08550833,0.395263416976274,0.170771836116556,0.00802418733290938,0.0649234205559275,0.156983498304917,"Mixed",0.0333876248936241,FALSE
"TLX2",-0.0967443838081241,0.00982171804228612,0.0353314334625878,0.436475372002006,-0.0301873125489296,0.617932742560659,0.064999783011111,0.157075754703502,"Mixed",-0.030533420964822,FALSE
"PDE5A",-0.00749583270384102,0.826059189937968,-0.064849804,0.0419201056322461,-0.147646221810646,0.0764858887104275,0.0649918847700229,0.157075754703502,"Consistent",-0.0733306195048291,FALSE
"CASP9",-0.046924993735951,0.266895725004118,-0.096705414,0.129509260255226,0.0905542111935516,0.0768060803415899,0.0651018236115066,0.157281422508912,"Mixed",-0.0176920655141332,FALSE
"NDE1",0.0827807983459632,0.35839124006264,0.133257341603994,0.068293582011072,-0.0894729651569262,0.108492769922983,0.0651125810710998,0.157281422508912,"Mixed",0.042188391597677,FALSE
"PALS1",0.0275573862797369,0.724360348826559,-0.187476783,0.116865930563553,-0.170719342209139,0.031374425366956,0.0651212172032433,0.157281422508912,"Mixed",-0.110212912976467,FALSE
"EIF4ENIF1",0.0766286809005692,0.312572029102265,-0.171055207,0.0791636490236932,-0.070529195616075,0.107423858504462,0.065159765995912,0.157345268734133,"Mixed",-0.0549852405718353,FALSE
"H2AC18",-0.112947320776422,0.285990894103842,0.255224592281903,0.0382234589472131,0.184080996970959,0.243462048894858,0.0652175596892579,0.157455554424493,"Mixed",0.108786089492146,FALSE
"COQ6",-0.0517762451286536,0.229477518333628,-0.101053063,0.0414141660093891,-0.0604196296155592,0.280153837390179,0.0652361069260472,0.157471063531393,"Consistent",-0.071082979248071,FALSE
"THNSL1",0.0887979740822651,0.0496839768906142,-0.083832596,0.217337458948005,-0.069018049545658,0.246841041555608,0.065288126608554,0.157498512480268,"Mixed",-0.0213508904877977,FALSE
"PAPSS2",-0.112518007783827,0.052372195793514,0.152156542612756,0.227204791466361,0.126139135744117,0.224052369091045,0.0652988553357016,0.157498512480268,"Mixed",0.0552592235243484,FALSE
"PMS2P5",-0.0742443457813895,0.226216894547739,-0.087653173,0.131243669845232,-0.100533517376342,0.0898385251082604,0.0653202314828858,0.157498512480268,"Consistent",-0.0874770120525772,FALSE
"DIP2A",0.0767149715111728,0.28809846852816,-0.04915017,0.17224648114027,0.140512033442839,0.053684751461233,0.0652637589769049,0.157498512480268,"Mixed",0.0560256116513372,FALSE
"CPPED1",-0.0371394800154987,0.562306025532102,-0.11738278,0.136867401527171,-0.125167869572301,0.0346532002492569,0.0653148484336367,0.157498512480268,"Consistent",-0.0932300431959331,FALSE
"PSMA3",-0.0172809006890162,0.818909322762258,-0.274356705,0.0110582323019217,-0.0673262449805048,0.294366189354209,0.0652925626665083,0.157498512480268,"Consistent",-0.11965461688984,FALSE
"ITIH4",-0.0919938899889869,0.0654090997092981,0.144086768716416,0.181233728111143,-0.0834141943081406,0.225180693366685,0.065357166607543,0.157558321652817,"Mixed",-0.0104404385269038,FALSE
"PRIM2",-0.033079198439375,0.253360564369231,0.0845770372328492,0.175007080946167,-0.116399584623903,0.0602641542041709,0.0654052461227512,0.15761572205722,"Mixed",-0.0216339152768095,FALSE
"HIVEP3",-0.0316855738296846,0.409323735269711,0.154766308337515,0.176609354117609,-0.104482863234582,0.0369545574098192,0.0653939002817194,0.15761572205722,"Mixed",0.00619929042441628,FALSE
"THADA",0.0369041345187195,0.264141784677045,-0.088312127,0.0964429093371588,-0.0950666400335662,0.10516886391358,0.0655285625639609,0.157854321057732,"Mixed",-0.0488248775049489,FALSE
"DAZAP1",0.00795581151127678,0.907297423588006,-0.081664383,0.0524747455439113,0.0999481551477608,0.0562661228705016,0.0655234150009075,0.157854321057732,"Mixed",0.00874652788634586,FALSE
"FBXW12",0.132403815666173,0.0704788858364563,0.0997535053966292,0.358319741406445,0.120533044700958,0.106212797273911,0.0655839755301586,0.157892060971303,"Consistent",0.117563455254587,FALSE
"NOVA2",-0.0693211436784109,0.124245807038367,0.177107758879528,0.127554956867891,0.128205423478477,0.169312898228126,0.0656015724126807,0.157892060971303,"Mixed",0.0786640128931979,FALSE
"MAP2K3",-0.0473640676551881,0.369653615867965,0.0984327104419584,0.0608889330311456,0.0815628980059246,0.11913873007598,0.0655709497025178,0.157892060971303,"Mixed",0.044210513597565,FALSE
"ABHD4",0.036044523378771,0.497185393549055,-0.058468092,0.119611374605775,0.143090993292151,0.0451242513524557,0.0656050083195103,0.157892060971303,"Mixed",0.0402224748903072,FALSE
"EMC9",-0.0391676995363905,0.557905360470133,-0.143067422,0.0348413481127319,-0.071483623608704,0.137919908296209,0.065559709768089,0.157892060971303,"Consistent",-0.0845729150483648,FALSE
"POLRMT",-0.117730660046727,0.0374214492384167,0.0676363772122972,0.291382223007409,-0.0621208082972231,0.246329008434372,0.0656481634042838,0.157937394787598,"Mixed",-0.0374050303772178,FALSE
"PAX8",-0.0658267971499917,0.249331568113631,0.0974070041010053,0.0454285339736022,-0.0592726259105398,0.237118038555038,0.0656450610613927,0.157937394787598,"Mixed",-0.00923080631984209,FALSE
"TMOD1",0.0840263448117451,0.117531738330094,-0.21072657,0.0528093381829018,0.0438633106352047,0.433079827699983,0.0656844342431478,0.157966138934317,"Mixed",-0.0276123048510168,FALSE
"PPP1R12B",-0.0213468298421287,0.668032246099583,-0.110621078,0.122000466714629,-0.124267170109546,0.032977633803215,0.0656784247851449,0.157966138934317,"Consistent",-0.0854116926505583,FALSE
"SGK1",0.390433350124434,0.0297557367146964,0.0505427655970294,0.761812625249671,0.205322030796623,0.118662415505006,0.0657167743233829,0.158014657846431,"Consistent",0.215432715506029,FALSE
"NUCB1",-0.130048171484911,0.127479197889,-0.095816326,0.16678240042899,0.0948196358545008,0.12673265250277,0.0657977392895605,0.158180054716288,"Mixed",-0.0436816205434701,FALSE
"ACVR1",-0.0685107735621475,0.145662725954072,-0.104389574,0.171965356163765,-0.104637980638817,0.107688294633418,0.0658498641826096,0.158276070663937,"Consistent",-0.0925127760669881,FALSE
"SSR1",-0.0943508834724156,0.133127354986638,0.0956820489069479,0.168354133543274,0.0993060509489734,0.120478217411223,0.0658978833815257,0.158287568924279,"Mixed",0.0335457387945019,FALSE
"SCAND2P",-0.0563824990401995,0.194964986103122,0.0789066086309553,0.0805622135751127,-0.076344079868528,0.171913138932018,0.0658976075399188,0.158287568924279,"Mixed",-0.0179399900925907,FALSE
"SREK1",0.023734461873774,0.700493961800216,0.122231017334061,0.219152281313913,0.157484111284706,0.0175850383617771,0.0658863672857316,0.158287568924279,"Consistent",0.101149863497514,FALSE
"DYNC1H1",0.0112673778443408,0.864831840521644,-0.125599608,0.0874251124093458,-0.228310351380729,0.035717611951231,0.065903393082031,0.158287568924279,"Mixed",-0.114214193845463,FALSE
"MRPL17",-0.0669743790897712,0.264986650126617,-0.123852628,0.107036273299373,-0.0911422460311497,0.0952747017311739,0.0659340994896794,0.158294586692338,"Consistent",-0.093989751040307,FALSE
"NUP188",-0.0353205704853048,0.557291234087858,0.0986893616735172,0.0283871392995996,-0.0861863905462128,0.170821980696655,0.0659357338447752,0.158294586692338,"Mixed",-0.0076058664526668,FALSE
"FOCAD",-0.0104417444608789,0.921790134068025,-0.297904139,0.00547817008985511,-0.0429882740316359,0.53523642397353,0.0659428754016661,0.158294586692338,"Consistent",-0.117111385830838,FALSE
"PHAF1",0.0526629973348607,0.278419460391121,0.0815974880446984,0.0824746511448548,0.0681478021415147,0.11789514298677,0.0660193862399966,0.158448966716799,"Consistent",0.0674694291736913,FALSE
"DYM",0.000737807041871541,0.984839352073581,-0.260521667,0.03018940487015,-0.0927844374383753,0.0910962712399924,0.0660416722828905,0.158473172230272,"Mixed",-0.117522765798835,FALSE
"RHBDF2",0.0775338977166244,0.230663089960489,0.121500896449097,0.0514040961511492,0.178092382575143,0.228572446208628,0.0660720974984292,0.158516895900831,"Consistent",0.125709058913621,FALSE
"TPT1",0.0597307531472673,0.130371285030561,-0.049646886,0.20510068672937,0.0653057810015074,0.101396391722253,0.0660908336684589,0.158532564823567,"Mixed",0.0251298827162582,FALSE
"AZIN1",0.0573573606381155,0.639420386278809,-0.251398308,0.0110853162617831,-0.061726798269051,0.382670270602949,0.0661113063650154,0.158552392609894,"Mixed",-0.0852559152103119,FALSE
"SERPINA1",-0.0450221871968615,0.248999127378618,0.182167905583017,0.125233882284708,0.527701034101034,0.0870856452186948,0.066166621243879,0.158655758415496,"Mixed",0.221615584162396,FALSE
"NR6A1",-0.0895059229149338,0.0955052006369512,0.0739687654549002,0.131082632818404,0.0583299730355282,0.217237247292684,0.0662365388039185,0.158790648822181,"Mixed",0.0142642718584982,FALSE
